timestamp,best_bid,best_ask,mid,mark_price,spread,inventory,cash,mtm_equity
2026-06-07 09:55:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 10:00:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 10:05:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 10:10:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 10:15:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 10:20:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 10:25:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 10:30:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 10:35:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 10:40:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 10:45:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 10:50:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 10:55:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 11:00:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 11:05:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 11:10:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 11:15:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 11:20:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 11:25:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 11:30:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 11:35:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 11:40:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 11:45:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 11:50:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 11:55:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 12:00:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 12:05:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 12:10:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 12:15:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 12:20:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 12:25:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 12:30:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 12:35:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 12:40:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 12:45:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 12:50:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 12:55:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 13:00:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 13:05:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 13:10:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 13:15:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 13:20:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 13:25:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 13:30:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 13:35:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 13:40:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 13:45:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 13:50:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 13:55:00+00:00,0.3,0.31,0.305,0.305,0.010000000000000009,10.0,-4.300000000000001,-1.2500000000000009
2026-06-07 14:00:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 14:05:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 14:10:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 14:15:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 14:20:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 14:25:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 14:30:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 14:35:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 14:40:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 14:45:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 14:50:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 14:55:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 15:00:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 15:05:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 15:10:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 15:15:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 15:20:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 15:25:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 15:30:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 15:35:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 15:40:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 15:45:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 15:50:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 15:55:00+00:00,0.3,0.32,0.31,0.31,0.020000000000000018,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 16:00:00+00:00,0.3,0.31,0.305,0.305,0.010000000000000009,10.0,-4.300000000000001,-1.2500000000000009
2026-06-07 16:05:00+00:00,0.3,0.33,0.315,0.315,0.030000000000000027,10.0,-4.300000000000001,-1.1500000000000008
2026-06-07 16:10:00+00:00,0.3,0.35,0.32499999999999996,0.32499999999999996,0.04999999999999999,10.0,-4.300000000000001,-1.0500000000000012
2026-06-07 16:15:00+00:00,0.3,0.34,0.32,0.32,0.040000000000000036,10.0,-4.300000000000001,-1.1000000000000005
2026-06-07 16:20:00+00:00,0.3,0.34,0.32,0.32,0.040000000000000036,10.0,-4.300000000000001,-1.1000000000000005
2026-06-07 16:25:00+00:00,0.31,0.34,0.325,0.325,0.030000000000000027,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 16:30:00+00:00,0.31,0.34,0.325,0.325,0.030000000000000027,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 16:35:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.03999999999999998,10.0,-4.300000000000001,-1.0000000000000009
2026-06-07 16:40:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.03999999999999998,10.0,-4.300000000000001,-1.0000000000000009
2026-06-07 16:45:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.03999999999999998,10.0,-4.300000000000001,-1.0000000000000009
2026-06-07 16:50:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.03999999999999998,10.0,-4.300000000000001,-1.0000000000000009
2026-06-07 16:55:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.03999999999999998,10.0,-4.300000000000001,-1.0000000000000009
2026-06-07 17:00:00+00:00,0.31,0.33,0.32,0.32,0.020000000000000018,10.0,-4.300000000000001,-1.1000000000000005
2026-06-07 17:05:00+00:00,0.32,0.33,0.325,0.325,0.010000000000000009,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 17:10:00+00:00,0.32,0.33,0.325,0.325,0.010000000000000009,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 17:15:00+00:00,0.32,0.33,0.325,0.325,0.010000000000000009,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 17:20:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.02999999999999997,10.0,-4.300000000000001,-0.9500000000000011
2026-06-07 17:25:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.02999999999999997,10.0,-4.300000000000001,-0.9500000000000011
2026-06-07 17:30:00+00:00,0.32,0.33,0.325,0.325,0.010000000000000009,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 17:35:00+00:00,0.32,0.33,0.325,0.325,0.010000000000000009,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 17:40:00+00:00,0.32,0.33,0.325,0.325,0.010000000000000009,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 17:45:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.02999999999999997,10.0,-4.300000000000001,-0.9500000000000011
2026-06-07 17:50:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.02999999999999997,10.0,-4.300000000000001,-0.9500000000000011
2026-06-07 17:55:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.02999999999999997,10.0,-4.300000000000001,-0.9500000000000011
2026-06-07 18:00:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.02999999999999997,10.0,-4.300000000000001,-0.9500000000000011
2026-06-07 18:05:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.02999999999999997,10.0,-4.300000000000001,-0.9500000000000011
2026-06-07 18:10:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.02999999999999997,10.0,-4.300000000000001,-0.9500000000000011
2026-06-07 18:15:00+00:00,0.32,0.34,0.33,0.33,0.020000000000000018,10.0,-4.300000000000001,-1.0000000000000004
2026-06-07 18:20:00+00:00,0.32,0.33,0.325,0.325,0.010000000000000009,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 18:25:00+00:00,0.32,0.33,0.325,0.325,0.010000000000000009,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 18:30:00+00:00,0.32,0.33,0.325,0.325,0.010000000000000009,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 18:35:00+00:00,0.32,0.33,0.325,0.325,0.010000000000000009,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 18:40:00+00:00,0.32,0.33,0.325,0.325,0.010000000000000009,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 18:45:00+00:00,0.32,0.33,0.325,0.325,0.010000000000000009,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 18:50:00+00:00,0.32,0.33,0.325,0.325,0.010000000000000009,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 18:55:00+00:00,0.32,0.33,0.325,0.325,0.010000000000000009,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 19:00:00+00:00,0.26,0.33,0.29500000000000004,0.29500000000000004,0.07,10.0,-4.300000000000001,-1.3500000000000005
2026-06-07 19:05:00+00:00,0.26,0.33,0.29500000000000004,0.29500000000000004,0.07,10.0,-4.300000000000001,-1.3500000000000005
2026-06-07 19:10:00+00:00,0.27,0.33,0.30000000000000004,0.30000000000000004,0.06,10.0,-4.300000000000001,-1.3000000000000003
2026-06-07 19:15:00+00:00,0.27,0.33,0.30000000000000004,0.30000000000000004,0.06,10.0,-4.300000000000001,-1.3000000000000003
2026-06-07 19:20:00+00:00,0.31,0.33,0.32,0.32,0.020000000000000018,10.0,-4.300000000000001,-1.1000000000000005
2026-06-07 19:25:00+00:00,0.31,0.33,0.32,0.32,0.020000000000000018,10.0,-4.300000000000001,-1.1000000000000005
2026-06-07 19:30:00+00:00,0.27,0.33,0.30000000000000004,0.30000000000000004,0.06,10.0,-4.300000000000001,-1.3000000000000003
2026-06-07 19:35:00+00:00,0.27,0.33,0.30000000000000004,0.30000000000000004,0.06,10.0,-4.300000000000001,-1.3000000000000003
2026-06-07 19:40:00+00:00,0.29,0.33,0.31,0.31,0.040000000000000036,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 19:45:00+00:00,0.31,0.33,0.32,0.32,0.020000000000000018,10.0,-4.300000000000001,-1.1000000000000005
2026-06-07 19:50:00+00:00,0.32,0.33,0.325,0.325,0.010000000000000009,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 19:55:00+00:00,0.32,0.33,0.325,0.325,0.010000000000000009,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 20:00:00+00:00,0.3,0.33,0.315,0.315,0.030000000000000027,10.0,-4.300000000000001,-1.1500000000000008
2026-06-07 20:05:00+00:00,0.3,0.33,0.315,0.315,0.030000000000000027,10.0,-4.300000000000001,-1.1500000000000008
2026-06-07 20:10:00+00:00,0.3,0.33,0.315,0.315,0.030000000000000027,10.0,-4.300000000000001,-1.1500000000000008
2026-06-07 20:15:00+00:00,0.29,0.33,0.31,0.31,0.040000000000000036,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 20:20:00+00:00,0.31,0.33,0.32,0.32,0.020000000000000018,10.0,-4.300000000000001,-1.1000000000000005
2026-06-07 20:25:00+00:00,0.31,0.33,0.32,0.32,0.020000000000000018,10.0,-4.300000000000001,-1.1000000000000005
2026-06-07 20:30:00+00:00,0.28,0.33,0.30500000000000005,0.30500000000000005,0.04999999999999999,10.0,-4.300000000000001,-1.25
2026-06-07 20:35:00+00:00,0.3,0.33,0.315,0.315,0.030000000000000027,10.0,-4.300000000000001,-1.1500000000000008
2026-06-07 20:40:00+00:00,0.3,0.33,0.315,0.315,0.030000000000000027,10.0,-4.300000000000001,-1.1500000000000008
2026-06-07 20:45:00+00:00,0.29,0.33,0.31,0.31,0.040000000000000036,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 20:50:00+00:00,0.29,0.33,0.31,0.31,0.040000000000000036,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 20:55:00+00:00,0.29,0.33,0.31,0.31,0.040000000000000036,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 21:00:00+00:00,0.29,0.33,0.31,0.31,0.040000000000000036,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 21:05:00+00:00,0.29,0.33,0.31,0.31,0.040000000000000036,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 21:10:00+00:00,0.31,0.34,0.325,0.325,0.030000000000000027,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 21:15:00+00:00,0.29,0.33,0.31,0.31,0.040000000000000036,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 21:20:00+00:00,0.29,0.34,0.315,0.315,0.050000000000000044,10.0,-4.300000000000001,-1.1500000000000008
2026-06-07 21:25:00+00:00,0.31,0.34,0.325,0.325,0.030000000000000027,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 21:30:00+00:00,0.31,0.34,0.325,0.325,0.030000000000000027,10.0,-4.300000000000001,-1.0500000000000007
2026-06-07 21:35:00+00:00,0.28,0.34,0.31000000000000005,0.31000000000000005,0.06,10.0,-4.300000000000001,-1.2000000000000002
2026-06-07 21:40:00+00:00,0.29,0.34,0.315,0.315,0.050000000000000044,10.0,-4.300000000000001,-1.1500000000000008
2026-06-07 21:45:00+00:00,0.3,0.34,0.32,0.32,0.040000000000000036,10.0,-4.300000000000001,-1.1000000000000005
2026-06-07 21:50:00+00:00,0.28,0.34,0.31000000000000005,0.31000000000000005,0.06,10.0,-4.300000000000001,-1.2000000000000002
2026-06-07 21:55:00+00:00,0.3,0.34,0.32,0.32,0.040000000000000036,10.0,-4.300000000000001,-1.1000000000000005
2026-06-07 22:00:00+00:00,0.28,0.33,0.30500000000000005,0.30500000000000005,0.04999999999999999,10.0,-4.300000000000001,-1.25
2026-06-07 22:05:00+00:00,0.29,0.33,0.31,0.31,0.040000000000000036,10.0,-4.300000000000001,-1.2000000000000006
2026-06-07 22:10:00+00:00,0.3,0.33,0.315,0.315,0.030000000000000027,10.0,-4.300000000000001,-1.1500000000000008
2026-06-07 22:15:00+00:00,0.31,0.33,0.32,0.32,0.020000000000000018,10.0,-4.300000000000001,-1.1000000000000005
2026-06-07 22:20:00+00:00,0.3,0.33,0.315,0.315,0.030000000000000027,10.0,-4.300000000000001,-1.1500000000000008
2026-06-07 22:25:00+00:00,0.29,0.33,0.31,0.31,0.040000000000000036,10.0,-4.300000000000001,-1.2000000000000006
