timestamp,best_bid,best_ask,mid,mark_price,tick_size,spread,inventory,cash,mtm_equity
2026-06-07 09:55:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 10:00:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 10:05:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 10:10:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 10:15:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 10:20:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 10:25:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 10:30:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 10:35:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 10:40:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 10:45:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 10:50:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 10:55:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 11:00:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 11:05:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 11:10:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 11:15:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 11:20:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 11:25:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 11:30:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 11:35:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 11:40:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 11:45:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 11:50:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 11:55:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 12:00:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 12:05:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 12:10:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 12:15:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 12:20:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 12:25:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 12:30:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 12:35:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 12:40:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 12:45:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 12:50:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 12:55:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 13:00:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 13:05:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 13:10:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 13:15:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 13:20:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 13:25:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 13:30:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 13:35:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 13:40:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 13:45:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 13:50:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 13:55:00+00:00,0.3,0.31,0.305,0.305,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.3908032649999993
2026-06-07 14:00:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 14:05:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 14:10:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 14:15:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 14:20:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 14:25:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 14:30:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 14:35:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 14:40:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 14:45:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 14:50:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 14:55:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 15:00:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 15:05:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 15:10:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 15:15:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 15:20:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 15:25:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 15:30:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 15:35:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 15:40:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 15:45:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 15:50:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 15:55:00+00:00,0.3,0.32,0.31,0.31,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 16:00:00+00:00,0.3,0.31,0.305,0.305,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.3908032649999993
2026-06-07 16:05:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-07 16:10:00+00:00,0.3,0.35,0.32499999999999996,0.32499999999999996,0.01,0.04999999999999999,-8.232140999999999,1.1199997400000004,-1.555446084999999
2026-06-07 16:15:00+00:00,0.3,0.34,0.32,0.32,0.01,0.040000000000000036,-8.232140999999999,1.1199997400000004,-1.5142853799999991
2026-06-07 16:20:00+00:00,0.3,0.34,0.32,0.32,0.01,0.040000000000000036,-8.232140999999999,1.1199997400000004,-1.5142853799999991
2026-06-07 16:25:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 16:30:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 16:35:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.01,0.03999999999999998,-8.232140999999999,1.1199997400000004,-1.5966067899999987
2026-06-07 16:40:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.01,0.03999999999999998,-8.232140999999999,1.1199997400000004,-1.5966067899999987
2026-06-07 16:45:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.01,0.03999999999999998,-8.232140999999999,1.1199997400000004,-1.5966067899999987
2026-06-07 16:50:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.01,0.03999999999999998,-8.232140999999999,1.1199997400000004,-1.5966067899999987
2026-06-07 16:55:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.01,0.03999999999999998,-8.232140999999999,1.1199997400000004,-1.5966067899999987
2026-06-07 17:00:00+00:00,0.31,0.33,0.32,0.32,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.5142853799999991
2026-06-07 17:05:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 17:10:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 17:15:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 17:20:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.01,0.02999999999999997,-8.232140999999999,1.1199997400000004,-1.637767494999999
2026-06-07 17:25:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.01,0.02999999999999997,-8.232140999999999,1.1199997400000004,-1.637767494999999
2026-06-07 17:30:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 17:35:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 17:40:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 17:45:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.01,0.02999999999999997,-8.232140999999999,1.1199997400000004,-1.637767494999999
2026-06-07 17:50:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.01,0.02999999999999997,-8.232140999999999,1.1199997400000004,-1.637767494999999
2026-06-07 17:55:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.01,0.02999999999999997,-8.232140999999999,1.1199997400000004,-1.637767494999999
2026-06-07 18:00:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.01,0.02999999999999997,-8.232140999999999,1.1199997400000004,-1.637767494999999
2026-06-07 18:05:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.01,0.02999999999999997,-8.232140999999999,1.1199997400000004,-1.637767494999999
2026-06-07 18:10:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.01,0.02999999999999997,-8.232140999999999,1.1199997400000004,-1.637767494999999
2026-06-07 18:15:00+00:00,0.32,0.34,0.33,0.33,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.5966067899999992
2026-06-07 18:20:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 18:25:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 18:30:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 18:35:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 18:40:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 18:45:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 18:50:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 18:55:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 19:00:00+00:00,0.26,0.33,0.29500000000000004,0.29500000000000004,0.01,0.07,-8.232140999999999,1.1199997400000004,-1.3084818549999997
2026-06-07 19:05:00+00:00,0.26,0.33,0.29500000000000004,0.29500000000000004,0.01,0.07,-8.232140999999999,1.1199997400000004,-1.3084818549999997
2026-06-07 19:10:00+00:00,0.27,0.33,0.30000000000000004,0.30000000000000004,0.01,0.06,-8.232140999999999,1.1199997400000004,-1.3496425599999995
2026-06-07 19:15:00+00:00,0.27,0.33,0.30000000000000004,0.30000000000000004,0.01,0.06,-8.232140999999999,1.1199997400000004,-1.3496425599999995
2026-06-07 19:20:00+00:00,0.31,0.33,0.32,0.32,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.5142853799999991
2026-06-07 19:25:00+00:00,0.31,0.33,0.32,0.32,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.5142853799999991
2026-06-07 19:30:00+00:00,0.27,0.33,0.30000000000000004,0.30000000000000004,0.01,0.06,-8.232140999999999,1.1199997400000004,-1.3496425599999995
2026-06-07 19:35:00+00:00,0.27,0.33,0.30000000000000004,0.30000000000000004,0.01,0.06,-8.232140999999999,1.1199997400000004,-1.3496425599999995
2026-06-07 19:40:00+00:00,0.29,0.33,0.31,0.31,0.01,0.040000000000000036,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 19:45:00+00:00,0.31,0.33,0.32,0.32,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.5142853799999991
2026-06-07 19:50:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 19:55:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 20:00:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-07 20:05:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-07 20:10:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-07 20:15:00+00:00,0.29,0.33,0.31,0.31,0.01,0.040000000000000036,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 20:20:00+00:00,0.31,0.33,0.32,0.32,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.5142853799999991
2026-06-07 20:25:00+00:00,0.31,0.33,0.32,0.32,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.5142853799999991
2026-06-07 20:30:00+00:00,0.28,0.33,0.30500000000000005,0.30500000000000005,0.01,0.04999999999999999,-8.232140999999999,1.1199997400000004,-1.3908032649999997
